,marque,modele,mouvement,matiere_boitier,matiere_bracelet,annee_prod,etat,sexe,prix,reserve_de_marche,diametre,etencheite,matiere_lunette,matiere_verre,boucle,matiere_boucle,Date_recup,Complications,pays
18906,CHOPARD,MILLE_MIGLIA,AUTOMATIQUE,ACIER,CAOUTCHOUC,2007,SATISFAISANT,HOMME/UNISEXE,3264.0,46,44,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18907,BELL_ROSS,BR_V2,AUTOMATIQUE,ACIER,ACIER,2020,NEUF,HOMME/UNISEXE,2350.0,38,41,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18908,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,1986,NEUF,HOMME/UNISEXE,9200.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18909,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,1993,NEUF,HOMME/UNISEXE,22400.0,40,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,ALLEMAGNE
18914,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2019,NEUF,HOMME/UNISEXE,15990.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,ITALIE
18916,TAG_HEUER,MONACO_CALIBRE,AUTOMATIQUE,ACIER,INCONNUE,2019,NEUF,HOMME/UNISEXE,4850.0,40,39,10.0,ACIER,SAPHIR,PLIS_COUVERT,ACIER,2024-07-23,2,BELGIQUE
18919,OMEGA,CLASSIC,MANUEL,ACIER,CUIR,1990,SATISFAISANT,HOMME/UNISEXE,750.0,72,40,0.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,0,FRANCE
18921,CARTIER,PANTHÈRE,QUARTZ,ACIER,ACIER,1993,SATISFAISANT,HOMME/UNISEXE,3300.0,0,29,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18924,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2021,NEUF,HOMME/UNISEXE,23300.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,0,FRANCE
18925,ROLEX,AIR_KING,AUTOMATIQUE,ACIER,ACIER,1978,NEUF,HOMME/UNISEXE,3600.0,40,34,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-07-23,0,FRANCE
18926,PANERAI,SUBMERSIBLE,AUTOMATIQUE,CARBONE,CAOUTCHOUC,2022,NEUF,HOMME/UNISEXE,15300.0,72,42,30.0,CARBONE,SAPHIR,BOUCLE_ARDILLON,CARBONE,2024-07-23,1,FRANCE
18927,TISSOT,SEASTAR_1000,AUTOMATIQUE,ACIER,CAOUTCHOUC,2022,NEUF,HOMME/UNISEXE,653.0,80,43,30.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,CÉRAMIQUE,2024-07-23,1,FRANCE
18934,ROLEX,DATEJUST_41,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,12400.0,70,41,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
18937,BREITLING,SUPEROCEAN_HERITAGE,AUTOMATIQUE,ACIER,ACIER,2015,NEUF,HOMME/UNISEXE,2890.0,40,46,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18941,CERTINA,DS_ACTION,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,882.0,80,43,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,5,ESPAGNE
18946,IWC,INGENIEUR,AUTOMATIQUE,ACIER,ACIER,1994,NEUF,HOMME/UNISEXE,7300.0,44,34,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18948,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2020,NEUF,HOMME/UNISEXE,16950.0,48,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,2,FRANCE
18949,AUDEMARS_PIGUET,ROYAL_OAK,AUTOMATIQUE,ACIER,INCONNUE,2022,NEUF,HOMME/UNISEXE,27900.0,50,42,10.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,2,FRANCE
18950,ZENITH,ELITE,AUTOMATIQUE,ACIER,INCONNUE,2020,NEUF,HOMME/UNISEXE,2000.0,50,39,5.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,1,FRANCE
18954,TAG_HEUER,MONACO,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,5300.0,80,39,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,2,FRANCE
18958,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2013,NEUF,HOMME/UNISEXE,22500.0,48,40,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,FRANCE
18960,LONGINES,CONQUEST,QUARTZ,ACIER,ACIER,,NEUF,HOMME/UNISEXE,660.0,0,41,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18963,TAG_HEUER,CARRERA_LADY,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,2400.0,56,36,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,FRANCE
18967,ROLEX,DATEJUST_41,AUTOMATIQUE,OR_BLANC,ACIER,2022,NEUF,HOMME/UNISEXE,12350.0,70,41,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
18969,ROLEX,DAYTONA,MANUEL,ACIER,ACIER,1978,SATISFAISANT,HOMME/UNISEXE,85000.0,50,37,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-07-23,1,FRANCE
18973,ROLEX,SEA-DWELLER_4000,AUTOMATIQUE,ACIER,ACIER,2001,NEUF,HOMME/UNISEXE,10000.0,48,40,0.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
18975,SEIKO,5,AUTOMATIQUE,ACIER,ACIER,2011,SATISFAISANT,HOMME/UNISEXE,390.0,41,39,0.0,ACIER,MINÉRAL,PLIS,ACIER,2024-07-23,2,FRANCE
18976,OMEGA,SPEEDMASTER_PROFESSIONAL,MANUEL,ACIER,ACIER,2020,NEUF,HOMME/UNISEXE,5000.0,48,42,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,BELGIQUE
18980,PANERAI,LUMINOR_MARINA,AUTOMATIQUE,ACIER,CAOUTCHOUC,2012,SATISFAISANT,HOMME/UNISEXE,4800.0,72,44,30.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,1,FRANCE
18981,ROLEX,SUBMARINER_(NO,AUTOMATIQUE,ACIER,ACIER,1996,NEUF,HOMME/UNISEXE,12900.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,FRANCE
18985,TAG_HEUER,CARRERA,AUTOMATIQUE,ACIER,CUIR,2024,NEUF,HOMME/UNISEXE,4890.0,80,39,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,2,FRANCE
18988,TISSOT,GENTLEMAN,AUTOMATIQUE,ACIER,ACIER,2020,NEUF,HOMME/UNISEXE,999.0,80,40,5.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-07-23,1,FRANCE
18991,SEIKO,5,AUTOMATIQUE,ACIER,ACIER,1975,NEUF,HOMME/UNISEXE,350.0,42,36,3.0,ACIER,MINÉRAL,PLIS,ACIER,2024-07-23,2,BELGIQUE
18993,ROLEX,AIR_KING,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,9490.0,70,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,FRANCE
18997,BREITLING,SUPEROCEAN,AUTOMATIQUE,ACIER,ACIER,2008,SATISFAISANT,HOMME/UNISEXE,1950.0,42,42,0.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,BELGIQUE
18998,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,2016,NEUF,HOMME/UNISEXE,24500.0,72,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,ALLEMAGNE
18999,SEIKO,CHRONOGRAPH,AUTOMATIQUE,ACIER,ACIER,1970,SATISFAISANT,HOMME/UNISEXE,350.0,45,40,0.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,3,FRANCE
19000,TAG_HEUER,MONACO,AUTOMATIQUE,ACIER,CUIR,2022,NEUF,HOMME/UNISEXE,5500.0,80,39,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,FRANCE
19001,BELL_ROSS,BR_03,QUARTZ,CÉRAMIQUE,CAOUTCHOUC,2022,NEUF,HOMME/UNISEXE,2300.0,0,39,10.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,CÉRAMIQUE,2024-07-23,1,FRANCE
19004,CARTIER,SANTOS_100,AUTOMATIQUE,ACIER,CUIR,2020,NEUF,HOMME/UNISEXE,4900.0,38,33,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,FRANCE
19006,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1981,NEUF,HOMME/UNISEXE,4400.0,48,34,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-07-23,1,BELGIQUE
19007,TAG_HEUER,MONACO_CALIBRE,AUTOMATIQUE,ACIER,CUIR,2009,NEUF,HOMME/UNISEXE,3750.0,40,41,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,2,FRANCE
19010,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,18900.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,0,ITALIE
19011,PATEK_PHILIPPE,AQUANAUT,AUTOMATIQUE,ACIER,CAOUTCHOUC,2014,NEUF,HOMME/UNISEXE,65990.0,45,41,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-07-23,1,FRANCE
19012,VACHERON_CONSTANTIN,OVERSEAS_CHRONOGRAPH,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,38900.0,52,43,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,2,FRANCE
19014,TAG_HEUER,AQUARACER_500M,AUTOMATIQUE,ACIER,CAOUTCHOUC,2014,SATISFAISANT,HOMME/UNISEXE,1800.0,38,43,50.0,CÉRAMIQUE,SAPHIR,PLIS_COUVERT,ACIER,2024-07-23,1,FRANCE
19015,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,1995,NEUF,HOMME/UNISEXE,48000.0,40,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19017,LONGINES,MASTER_COLLECTION,AUTOMATIQUE,ACIER,CUIR,,SATISFAISANT,HOMME/UNISEXE,1650.0,48,40,3.0,ACIER,SAPHIR,PLIS_COUVERT,ACIER,2024-07-23,5,FRANCE
19019,TUDOR,BLACK_BAY,AUTOMATIQUE,ACIER,CUIR,2023,NEUF,HOMME/UNISEXE,3295.0,70,41,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,BELGIQUE
19020,FREDERIQUE_CONSTANT,MANUFACTURE,AUTOMATIQUE,ACIER,CUIR,2021,NEUF,HOMME/UNISEXE,1700.0,38,42,5.0,ACIER,SAPHIR,PLIS_COUVERT,ACIER,2024-07-23,1,FRANCE
19023,ROLEX,OYSTERDATE_PRECISION,MANUEL,ACIER,ACIER,1982,NEUF,HOMME/UNISEXE,4490.0,40,34,0.0,ACIER,INCONNUE,PLIS,ACIER,2024-07-23,1,FRANCE
19024,TUDOR,BLACK_BAY,AUTOMATIQUE,ACIER,ACIER,2020,NEUF,HOMME/UNISEXE,2950.0,70,41,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19025,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,1995,NEUF,HOMME/UNISEXE,25900.0,72,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19026,CARTIER,SANTOS,AUTOMATIQUE,ACIER,OR_ACIER,2024,NEUF,HOMME/UNISEXE,9750.0,42,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-07-23,0,ITALIE
19027,OMEGA,SPEEDMASTER_PROFESSIONAL,MANUEL,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,9995.0,50,42,5.0,ALUMINIUM,SAPHIR,PLIS,ALUMINIUM,2024-07-23,2,FRANCE
19029,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,18599.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,2,FRANCE
19030,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,13200.0,70,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,ITALIE
19032,ROLEX,DATEJUST_41,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,14800.0,70,41,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
19033,MONTBLANC,TIMEWALKER,AUTOMATIQUE,ACIER,CUIR,2011,NEUF,HOMME/UNISEXE,1500.0,42,42,3.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,2,SERBIE
19035,JAEGER_LECOULTRE,MASTER_COMPRESSOR,AUTOMATIQUE,ACIER,INCONNUE,2009,NEUF,HOMME/UNISEXE,5290.0,65,42,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,3,FRANCE
19036,CHOPARD,MILLE_MIGLIA,AUTOMATIQUE,ACIER,CAOUTCHOUC,2015,SATISFAISANT,HOMME/UNISEXE,3000.0,46,44,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19037,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,11000.0,70,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
19038,OMEGA,"SPEEDMASTER'""'57""",AUTOMATIQUE,ACIER,ACIER,2018,NEUF,HOMME/UNISEXE,5000.0,60,42,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,3,FRANCE
19039,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,25799.0,72,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,AUTRICHE
19042,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2012,NEUF,HOMME/UNISEXE,19058.0,48,40,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,FRANCE
19043,OMEGA,SPEEDMASTER,AUTOMATIQUE,ACIER,CUIR,1996,NEUF,HOMME/UNISEXE,2900.0,60,39,0.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,1,FRANCE
19044,HAMILTON,KHAKI_NAVY,AUTOMATIQUE,ACIER,ACIER,2021,NEUF,HOMME/UNISEXE,760.0,80,42,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19047,OMEGA,GENÈVE,AUTOMATIQUE,ACIER,CUIR,1973,NEUF,HOMME/UNISEXE,550.0,42,35,0.0,OR_ACIER,INCONNUE,BOUCLE_ARDILLON,OR_ACIER,2024-07-23,1,BELGIQUE
19049,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,14999.0,70,41,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,0,BELGIQUE
19050,JAEGER_LECOULTRE,REVERSO_CLASSIQUE,AUTOMATIQUE,ACIER,INCONNUE,2022,NEUF,HOMME/UNISEXE,5499.0,38,40,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,FRANCE
19051,ORIS,DIVERS_SIXTY,AUTOMATIQUE,ACIER,ACIER,2018,NEUF,HOMME/UNISEXE,1490.0,38,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19054,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2010,NEUF,HOMME/UNISEXE,5890.0,48,34,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19055,ORIENT,BAMBINO,AUTOMATIQUE,ACIER,CUIR,2019,NEUF,HOMME/UNISEXE,199.0,40,42,5.0,ACIER,MINÉRAL,BOUCLE_ARDILLON,ACIER,2024-07-23,1,FRANCE
19056,IWC,PILOT_CHRONOGRAPH,AUTOMATIQUE,CÉRAMIQUE,CAOUTCHOUC,2022,NEUF,HOMME/UNISEXE,9690.0,46,45,6.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,CÉRAMIQUE,2024-07-23,1,ALLEMAGNE
19057,FREDERIQUE_CONSTANT,MANUFACTURE_WORLDTIMER,AUTOMATIQUE,ACIER,INCONNUE,2017,NEUF,HOMME/UNISEXE,3200.0,42,42,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,2,FRANCE
19060,TUDOR,SUBMARINER,AUTOMATIQUE,ACIER,ACIER,1978,SATISFAISANT,HOMME/UNISEXE,18105.0,38,40,20.0,ACIER,INCONNUE,PLIS,ACIER,2024-07-23,1,FRANCE
19061,ROLEX,DATEJUST_41,AUTOMATIQUE,OR_BLANC,ACIER,2022,NEUF,HOMME/UNISEXE,12900.0,70,41,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
19063,OMEGA,SPEEDMASTER_DAY,AUTOMATIQUE,ACIER,ACIER,1998,NEUF,HOMME/UNISEXE,2650.0,44,39,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,5,BELGIQUE
19064,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,,NEUF,HOMME/UNISEXE,15350.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,ITALIE
19066,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,14500.0,70,41,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,0,FRANCE
19068,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2011,NEUF,HOMME/UNISEXE,8890.0,48,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
19069,TISSOT,SEASTAR_1000,AUTOMATIQUE,ACIER,TEXTILE,2020,NEUF,HOMME/UNISEXE,675.0,80,43,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,FRANCE
19073,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,15300.0,70,41,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,0,AUTRICHE
19075,GLYCINE,COMBAT_SUB,AUTOMATIQUE,ACIER,TEXTILE,2023,NEUF,HOMME/UNISEXE,477.0,38,42,20.0,ALUMINIUM,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,1,BELGIQUE
19077,ROLEX,DATEJUST_41,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,15250.0,70,41,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
19078,BREITLING,AEROSPACE_AVANTAGE,QUARTZ,TITANE,TITANE,2010,NEUF,HOMME/UNISEXE,2250.0,0,42,10.0,TITANE,SAPHIR,PLIS,TITANE,2024-07-23,2,FRANCE
19080,CASIO,G-SHOCK,QUARTZ,ACIER,CAOUTCHOUC,2021,SATISFAISANT,HOMME/UNISEXE,450.0,0,46,20.0,ACIER,MINÉRAL,BOUCLE_ARDILLON,ACIER,2024-07-23,3,FRANCE
19081,OMEGA,SEAMASTER_AQUA,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,4990.0,60,41,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19083,TISSOT,LUXURY_AUTOMATIC,AUTOMATIQUE,ACIER,CUIR,2013,NEUF,HOMME/UNISEXE,450.0,80,41,5.0,OR_ACIER,SAPHIR,PLIS_COUVERT,OR_ACIER,2024-07-23,0,FRANCE
19084,ZENITH,DEFY_SKYLINE,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,7050.0,60,41,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,FRANCE
19086,TUDOR,HERITAGE_CHRONO,AUTOMATIQUE,ACIER,ACIER,2010,NEUF,HOMME/UNISEXE,2950.0,42,42,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,2,FRANCE
19087,ROLEX,EXPLORER_II,AUTOMATIQUE,ACIER,ACIER,2017,NEUF,HOMME/UNISEXE,10290.0,48,42,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,2,FRANCE
19089,TAG_HEUER,FORMULA_1,AUTOMATIQUE,ACIER,ACIER,2019,NEUF,HOMME/UNISEXE,1620.0,38,43,20.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,FRANCE
19090,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,9200.0,70,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19091,PATEK_PHILIPPE,NAUTILUS,AUTOMATIQUE,ACIER,ACIER,2015,NEUF,HOMME/UNISEXE,85000.0,45,40,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-07-23,Non_renseignée,FRANCE
19093,TISSOT,T-TOUCH_II,QUARTZ,ACIER,CAOUTCHOUC,,NEUF,HOMME/UNISEXE,414.0,0,41,10.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,6,FRANCE
19096,ROLEX,SEA-DWELLER,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,13900.0,70,43,0.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,FRANCE
19097,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,11500.0,70,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-07-23,1,FRANCE
19098,ROLEX,DAYTONA,AUTOMATIQUE,OR_ACIER,OR_ACIER,2013,NEUF,HOMME/UNISEXE,18500.0,72,40,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-07-23,1,FRANCE
19101,TISSOT,PRX_POWERMATIC,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,1600.0,80,40,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-07-23,1,ALLEMAGNE
19102,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,7500.0,70,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,Non_renseignée,FRANCE
19103,SEIKO,PRESAGE,AUTOMATIQUE,ACIER,TITANE,2020,NEUF,HOMME/UNISEXE,1000.0,50,41,10.0,TITANE,SAPHIR,PLIS,TITANE,2024-07-23,0,FRANCE
19104,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2019,NEUF,HOMME/UNISEXE,15950.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,FRANCE
19107,OMEGA,SPEEDMASTER_SKYWALKER,QUARTZ,TITANE,TITANE,,NEUF,HOMME/UNISEXE,2799.0,0,45,3.0,TITANE,SAPHIR,PLIS,TITANE,2024-07-23,5,FRANCE
19108,TAG_HEUER,MONACO,AUTOMATIQUE,ACIER,INCONNUE,2009,NEUF,HOMME/UNISEXE,4999.0,42,39,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-07-23,2,FRANCE
19109,SINN,104,AUTOMATIQUE,ACIER,INCONNUE,2020,NEUF,HOMME/UNISEXE,2800.0,38,41,20.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,0,FRANCE
19110,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2010,NEUF,HOMME/UNISEXE,18400.0,48,40,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,1,ALLEMAGNE
19113,BREITLING,CHRONOMAT_36,AUTOMATIQUE,ACIER,ACIER,2021,NEUF,HOMME/UNISEXE,3830.0,42,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,1,FRANCE
19114,OMEGA,SPEEDMASTER_DATE,AUTOMATIQUE,ACIER,CUIR,1994,SATISFAISANT,HOMME/UNISEXE,3200.0,40,39,1.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_JAUNE,2024-07-23,2,FRANCE
19116,SEIKO,PROSPEX,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,390.0,41,44,20.0,ACIER,MINÉRAL,PLIS,ACIER,2024-07-23,1,FRANCE
19117,CARTIER,SANTOS,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,7250.0,42,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,0,BELGIQUE
19120,PATEK_PHILIPPE,NAUTILUS,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,110000.0,45,41,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-07-23,4,FRANCE
19122,BREITLING,AEROSPACE_AVANTAGE,QUARTZ,TITANE,CAOUTCHOUC,2010,SATISFAISANT,HOMME/UNISEXE,1950.0,0,42,10.0,TITANE,SAPHIR,BOUCLE_ARDILLON,TITANE,2024-07-23,5,BELGIQUE
19125,MIDO,BARONCELLI,AUTOMATIQUE,ACIER,CUIR,2011,NEUF,HOMME/UNISEXE,590.0,42,42,5.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-07-23,0,FRANCE
19127,ROLEX,YACHT-MASTER_37,AUTOMATIQUE,OR_ROSE,CAOUTCHOUC,2018,NEUF,HOMME/UNISEXE,24210.0,55,36,10.0,CÉRAMIQUE,SAPHIR,DOUBLE_PLIS,CÉRAMIQUE,2024-07-23,2,FRANCE
19129,TISSOT,LE_LOCLE,AUTOMATIQUE,OR_ACIER,CUIR,2023,NEUF,HOMME/UNISEXE,469.0,38,39,3.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-07-23,2,FRANCE
19131,TAG_HEUER,FORMULA_1,QUARTZ,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,1850.0,0,43,20.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-07-23,2,FRANCE
